title,body,neighborhood,category,time,datetime,likeCount,commentCount,image,url
"500/30 구해요","1층으로 500에30으로 원룸정도 계산동에서 구할수 있을까요..","계산3동","일반","약 19시간 전","2026-05-25T11:56:20.053+00:00","0","4","","https://www.daangn.com/kr/community/500-30-%EA%B5%AC%ED%95%B4%EC%9A%94-4w53rmx8tfos/"
"일품 <양평해장국>~♡","샤브올데이 뒤편 일품 양평 해장국집이에요. 실내 청결하고 쥔장 겁나 친절하심. *화장실 깨끗×100 음식 모두 맛있고 양 많음(메뉴+가격=메뉴판 참조) 좋은 일도 많이 합니다. * 공기밥 추가 무료* 이런 식당은 돈쭐 내줘야합니다. 여름 메뉴 콩국수와 열무 냉면 강추요!","계산3동","맛집","약 20시간 전","2026-05-25T11:32:20.888+00:00","5","2","https://community-api-cdn.kr.karrotmarket.com/v1/resource/images/load?id=kr-community%232058872756241960960","https://www.daangn.com/kr/community/%EC%9D%BC%ED%92%88-%EC%96%91%ED%8F%89%ED%95%B4%EC%9E%A5%EA%B5%AD-f2gcmtdq3hpc/"
"노래방 같이 가실 분 구합니다.","요즘 노래방이 좀 땡기는데 혼자 가긴 애매해서 같이 가실 분 구해봐요. 노래 실력은 진짜 상관없고 그냥 편하게 부르고 놀 수 있으면 좋겠습니다. 저도 막 잘 부르는 건 아니고 그냥 분위기 타면서 부르는 편이에요. 발라드, 힙합, K-POP, 밴드곡 다 괜찮고 아는 노래 있으면 같이 불러도 좋을 듯합니다. 너무 어색한 분위기보단 그냥 편하게 스트레스 풀고 오실 분이면 좋겠어요. 관심 있으시면 댓글이나 쪽지 주세요.","효성1동","취미","약 20시간 전","2026-05-25T11:16:03.010+00:00","1","1","","https://www.daangn.com/kr/community/%EB%85%B8%EB%9E%98%EB%B0%A9-%EA%B0%99%EC%9D%B4-%EA%B0%80%EC%8B%A4-%EB%B6%84-%EA%B5%AC%ED%95%A9%EB%8B%88%EB%8B%A4-ankp3ismdvbn/"
"카드를 잃어버혀서 찾으면 톡 주세요 ㅠㅠ","제가 오늘 3시쯤에 운양동에서 신한카드 흰색이랑 파란색 섞여있는 카드를 잃어버려서 찾으면 연락주세요 ㅠ","운양동","분실/실종","약 20시간 전","2026-05-25T11:04:30.678+00:00","0","0","","https://www.daangn.com/kr/community/%EC%B9%B4%EB%93%9C%EB%A5%BC-%EC%9E%83%EC%96%B4%EB%B2%84%ED%98%80%EC%84%9C-%EC%B0%BE%EC%9C%BC%EB%A9%B4-%ED%86%A1-%EC%A3%BC%EC%84%B8%EC%9A%94-spa6jpuii61e/"
"서브웨이 전화주문","자기들 바쁘다고 전화주문 안받는데 ㅜㅜ 주문이 길어서 그럴만도 하다만... 거긴 픽업도 안되는 곳인데;; 좀 전화주문 좀 받아주지 🫠🫠","운양동","일반","약 20시간 전","2026-05-25T10:56:06.369+00:00","0","2","","https://www.daangn.com/kr/community/%EC%84%9C%EB%B8%8C%EC%9B%A8%EC%9D%B4-%EC%A0%84%ED%99%94%EC%A3%BC%EB%AC%B8-o8g9e7er2y3b/"
"119 안심콜 서비스","소방청에서 시행중인 119 안심콜 서비스를 안내합니다. 질병자 / 독거노인 / 나홀로어린이 / 장애인 / 외국인 등 신청 대상자의 대한 정보를 사전에 수집 -> DB화 시켜 119신고시 119구급대가 요구호자의 질병특성 및 상황특성을 사전에 알고 출동하여 맞춤형 구급 서비스를 제공하고 최인접 구급대가 신속하게 출동함으로서 요구호자의 소생률을 높힐 수 있는 서비스입니다. https://u119.nfa.go.kr/ 위 사이트에서 신청 가능하며 대리인 자격으로서 대리 신청도 가능합니다. 임산부도 신청 가능하니 시간 있을때 신청하시면 좋을 것 같습니다. 현재 소방청에서 적극 시행중인 서비스입니다. 네이버 기타 인터넷 검색창에 119안심콜 서비스를 검색하여 등록해주세요!","당하동","생활/편의","약 20시간 전","2026-05-25T10:34:50.584+00:00","1","0","","https://www.daangn.com/kr/community/119-%EC%95%88%EC%8B%AC%EC%BD%9C-%EC%84%9C%EB%B9%84%EC%8A%A4-jcgt67oyjwmq/"
"가슴이 뻥 뚫리는곳이나 야경 좋은곳","검단신도시 근처 가까운곳에 가슴이뻥뚫리는 그런곳이나 야경이 멋진 숨은장소알려주세요 차로20분 내외 거리정도?","당하동","일반","약 21시간 전","2026-05-25T10:24:09.327+00:00","0","1","","https://www.daangn.com/kr/community/%EA%B0%80%EC%8A%B4%EC%9D%B4-%EB%BB%A5-%EB%9A%AB%EB%A6%AC%EB%8A%94%EA%B3%B3%EC%9D%B4%EB%82%98-%EC%95%BC%EA%B2%BD-%EC%A2%8B%EC%9D%80%EA%B3%B3-ew9vhtdx2crm/"
"아이오감 분실하신분","강윤우 어린이 적혀있네요~","검암경서동","일반","약 21시간 전","2026-05-25T10:16:17.131+00:00","0","0","https://community-api-cdn.kr.karrotmarket.com/v1/resource/images/load?id=kr-community%232058854566330212352","https://www.daangn.com/kr/community/%EC%95%84%EC%9D%B4%EC%98%A4%EA%B0%90-%EB%B6%84%EC%8B%A4%ED%95%98%EC%8B%A0%EB%B6%84-ya95stcg2h1t/"
"경서 북청라 푸르지오 트레시엘","오늘 102동쪽 경찰차 무슨일로 다녀간걸까요","경서동","동네사건사고","약 21시간 전","2026-05-25T10:00:06.395+00:00","0","1","","https://www.daangn.com/kr/community/%EA%B2%BD%EC%84%9C-%EB%B6%81%EC%B2%AD%EB%9D%BC-%ED%91%B8%EB%A5%B4%EC%A7%80%EC%98%A4-%ED%8A%B8%EB%A0%88%EC%8B%9C%EC%97%98-nze1r6os9ayd/"
"청년 월세지원금 신청","아이가 대딩 1학년이고 타지 기숙사에서 지내며 대학 다니고 있어요 월세로 옮기고싶어서 청년 월세지원금 신청하려하는데 조건은 될 것같거든요 지금 신청하면 9월 중순에 결정 난다는데 일단 2학기 기숙사는 신청해두고 9월에 지원 확정나면 가을에 집 알아보고 내년부터 월세로 살아야 할까요 서류중에 무슨 계약서언급 있던데 이미 월세로 살고있는 청년만 신청할 수 있나요? 만약 지금 방구하고 신청했다가 혹시 탈락하면 지원 못받잖아요 미리 감사합니다","효성1동","일반","약 21시간 전","2026-05-25T09:59:03.289+00:00","0","2","","https://www.daangn.com/kr/community/%EC%B2%AD%EB%85%84-%EC%9B%94%EC%84%B8%EC%A7%80%EC%9B%90%EA%B8%88-%EC%8B%A0%EC%B2%AD-y2wuas62qwmh/"
"유기견보호소","이곳 없어졌나요?","아라동","반려동물","약 21시간 전","2026-05-25T09:45:19.482+00:00","1","1","","https://www.daangn.com/kr/community/%EC%9C%A0%EA%B8%B0%EA%B2%AC%EB%B3%B4%ED%98%B8%EC%86%8C-ry4ggt1sofda/"
"운양동에 위스키 파는 바 있나요?","찾아보니 하나밖에 없어서 혹시 더 있나 싶네요","운양동","일반","약 21시간 전","2026-05-25T09:34:41.497+00:00","0","2","","https://www.daangn.com/kr/community/%EC%9A%B4%EC%96%91%EB%8F%99%EC%97%90-%EC%9C%84%EC%8A%A4%ED%82%A4-%ED%8C%8C%EB%8A%94-%EB%B0%94-%EC%9E%88%EB%82%98%EC%9A%94-drkwgrnaf3pv/"
"프리랜서 종합소득세 도움 주실분 계신가요?","6월 1일까지인데 어떻게 해야할지 도움주실분? 계실까요?","방축동","일반","약 22시간 전","2026-05-25T09:11:46.328+00:00","1","3","","https://www.daangn.com/kr/community/%ED%94%84%EB%A6%AC%EB%9E%9C%EC%84%9C-%EC%A2%85%ED%95%A9%EC%86%8C%EB%93%9D%EC%84%B8-%EB%8F%84%EC%9B%80-%EC%A3%BC%EC%8B%A4%EB%B6%84-%EA%B3%84%EC%8B%A0%EA%B0%80%EC%9A%94-hri3kedif7kw/"
"5/11에 공항철도에서 에어팟4 케이스 주워가신 분","나의 찾기에서 풍경채어바니티로 위치 잡혀서 왔는데, 지하 주차장인지 아파트 안에 있는 건지 정확한 위치 특정이 안되네요.. 풍경채어바니티 거주하시고, 5월 중순에 공항철도에서 에어팟 케이스 습득하신 분 연락좀 주세요..","불로동","분실/실종","약 22시간 전","2026-05-25T09:02:34.007+00:00","0","0","","https://www.daangn.com/kr/community/5-11%EC%97%90-%EA%B3%B5%ED%95%AD%EC%B2%A0%EB%8F%84%EC%97%90%EC%84%9C-%EC%97%90%EC%96%B4%ED%8C%9F4-%EC%BC%80%EC%9D%B4%EC%8A%A4-%EC%A3%BC%EC%9B%8C%EA%B0%80%EC%8B%A0-%EB%B6%84-ewvh7gtis8z1/"
"야채 버리는 찌거기","야채가게 사장님들 혹시 야채 찌꺼기 배추나 청경제 남는것들 있으시면 연락 주세요 육지 거북이 키우고 있어서 버리는 야채 있으시면 채팅주세요","장항1동","생활/편의","약 22시간 전","2026-05-25T08:58:52.108+00:00","0","0","","https://www.daangn.com/kr/community/%EC%95%BC%EC%B1%84-%EB%B2%84%EB%A6%AC%EB%8A%94-%EC%B0%8C%EA%B1%B0%EA%B8%B0-uxucsuyt4qfr/"
"혹시25만원광고 오스템 임플란트 해보신분 계세요?","과연 25만원이 진짜인지 낚시글인지 알고싶어요. 경험자분 공유좀 해주세요","불로대곡동","병원/약국","약 22시간 전","2026-05-25T08:57:23.394+00:00","0","6","","https://www.daangn.com/kr/community/%ED%98%B9%EC%8B%9C25%EB%A7%8C%EC%9B%90%EA%B4%91%EA%B3%A0-%EC%98%A4%EC%8A%A4%ED%85%9C-%EC%9E%84%ED%94%8C%EB%9E%80%ED%8A%B8-%ED%95%B4%EB%B3%B4%EC%8B%A0%EB%B6%84-%EA%B3%84%EC%84%B8%EC%9A%94-ontp8d7dfino/"
"동네친구","동네친구구함 왕길동살고 동네친구해요","오류왕길동","동네친구","약 22시간 전","2026-05-25T08:57:03.158+00:00","0","8","","https://www.daangn.com/kr/community/%EB%8F%99%EB%84%A4%EC%B9%9C%EA%B5%AC-sqvziphtjb5q/"
"고유가 피해지원금","풍무동 마트중에 고유가 쓸수있는 곳 어디 있을까요?","풍무동","일반","약 22시간 전","2026-05-25T08:51:24.437+00:00","0","0","","https://www.daangn.com/kr/community/%EA%B3%A0%EC%9C%A0%EA%B0%80-%ED%94%BC%ED%95%B4%EC%A7%80%EC%9B%90%EA%B8%88-6nwzrfq5h2x9/"
"병방동 삼천리자전거 몇시까지 하나요?","전화를 할때마다 안 받으셔가지고.. 몇시까지 하는지 아시는분 계실까요?","병방동","일반","약 22시간 전","2026-05-25T08:46:30.902+00:00","0","2","","https://www.daangn.com/kr/community/%EB%B3%91%EB%B0%A9%EB%8F%99-%EC%82%BC%EC%B2%9C%EB%A6%AC%EC%9E%90%EC%A0%84%EA%B1%B0-%EB%AA%87%EC%8B%9C%EA%B9%8C%EC%A7%80-%ED%95%98%EB%82%98%EC%9A%94-pqo1qbe1g1rd/"
"마약옥수수 파는곳 있나요?","거리 좀 멀어도 괜찮습니다.","풍무동","일반","약 23시간 전","2026-05-25T08:30:50.311+00:00","0","1","","https://www.daangn.com/kr/community/%EB%A7%88%EC%95%BD%EC%98%A5%EC%88%98%EC%88%98-%ED%8C%8C%EB%8A%94%EA%B3%B3-%EC%9E%88%EB%82%98%EC%9A%94-r7ucitj5r1wj/"
"바로구매 2kg 초과시 어떻게 되나요?","당근에서 바로구매가 팔렸거든요 포장해서 무게 재보니 2.11kg 나오는데 초과시엔 얄짤없이 초과금액 나오나요? 아예 안가져가시나요? 2kg로 잡아놨는데 혹시 초과되셨던 분 계신가요? 궁금해요","운양동","일반","약 23시간 전","2026-05-25T08:16:43.468+00:00","0","1","","https://www.daangn.com/kr/community/%EB%B0%94%EB%A1%9C%EA%B5%AC%EB%A7%A4-2kg-%EC%B4%88%EA%B3%BC%EC%8B%9C-%EC%96%B4%EB%96%BB%EA%B2%8C-%EB%90%98%EB%82%98%EC%9A%94-tafu3qw87mnm/"
"당근사기","좀전에 당근거래했거든요 옷을밀봉해서가져와서 그러려니했는데 집에서보니 밀봏한이유다옷을못보도록 한속임수더라고요 옷을슨글과다르건 완전 꽝인옷을솓여발고서는 쳇했더니 차단했네요 완전사기당햇어요","왕길동","일반","약 23시간 전","2026-05-25T08:04:32.779+00:00","3","4","","https://www.daangn.com/kr/community/%EB%8B%B9%EA%B7%BC%EC%82%AC%EA%B8%B0-foyf1vm4hdnj/"
"귀엽다,,","천원주고 두개 뽑았어요","장기동","일반","약 23시간 전","2026-05-25T08:02:41.161+00:00","2","0","https://community-api-cdn.kr.karrotmarket.com/v1/resource/images/load?id=kr-community%232058821022592135168","https://www.daangn.com/kr/community/%EA%B7%80%EC%97%BD%EB%8B%A4-fjauneoqomb6/"
"직장인 취미 피아노 배워보려고합니다","풍무동에 괜찮은 학원 있나용??","풍무동","취미","약 23시간 전","2026-05-25T07:34:36.558+00:00","0","0","","https://www.daangn.com/kr/community/%EC%A7%81%EC%9E%A5%EC%9D%B8-%EC%B7%A8%EB%AF%B8-%ED%94%BC%EC%95%84%EB%85%B8-%EB%B0%B0%EC%9B%8C%EB%B3%B4%EB%A0%A4%EA%B3%A0%ED%95%A9%EB%8B%88%EB%8B%A4-angv4q5umy5d/"
"르노카드키 검정 분실","호텔 야외 벤치에서 카드키를분실했습니다 조던이라고 써있는 키링과 신발인형 은색방수원통 이 달려있습니다 대략 오후3시 50분경에분실 했습니다 찾아주시면 사레하겠습니다","검암경서동","분실/실종","약 24시간 전","2026-05-25T07:27:44.497+00:00","0","0","","https://www.daangn.com/kr/community/%EB%A5%B4%EB%85%B8%EC%B9%B4%EB%93%9C%ED%82%A4-%EA%B2%80%EC%A0%95-%EB%B6%84%EC%8B%A4-hxf1gwq2sswm/"
"금은방 목걸이 18k 사려고 하는데요~~","안녕하세요 금은방에 가서 18k목걸이를 사려고 하는데 금은방마다 가격이 다 다르니 잘 알아보라고 해서요 ㅠㅠ 제가 생일 기념으로 목걸이를 사고 싶은데 80~100 선에서 요즘 18k하려면 체인 얇고 알맹이 작은것만 가능하다고 해서 금값이 아직도 비싼지도 궁금하고,, 어떻게 알아봐야 하는지 꿀팁도 궁금하구요!!!!! 저한테 주는 생일선물로 갖고싶어서요 ㅎㅎ 많이 많이 알려주세요 감사합니다! #금은방 #구래동 #구래역 #사우동 #장기동 #18k #목걸이 #악세사리 #금반지","사우동","생활/편의","약 24시간 전","2026-05-25T07:18:05.400+00:00","0","1","","https://www.daangn.com/kr/community/%EA%B8%88%EC%9D%80%EB%B0%A9-%EB%AA%A9%EA%B1%B8%EC%9D%B4-18k-%EC%82%AC%EB%A0%A4%EA%B3%A0-%ED%95%98%EB%8A%94%EB%8D%B0%EC%9A%94-pivmpren63ys/"
"여자친구가 정신병원에 강제입원 당했는데 헤어지자고 문자 보내주실분 구합니다.","여자친구 개인문제로 정신병원에 부모님에 의해 강제 입원 당했는데 이번이 2번째고 저번에도 그렇고 이번에도 부모님이 핸드폰 뺐고 남자친구인 저도 연락처전부다 차단해놨어서 전 헤어지자는 의지를 전달해주실분 더이상 만나기 힘들어서 헤어지자고 보낼 메세지 복붙만 해서 대신 보내주실분 급하게 구합니다 어차피 보내만 놓는거라 바로 보내고 차단하셔도 됩니다","검암경서동","고민/사연","약 24시간 전","2026-05-25T07:06:39.678+00:00","0","9","","https://www.daangn.com/kr/community/%EC%97%AC%EC%9E%90%EC%B9%9C%EA%B5%AC%EA%B0%80-%EC%A0%95%EC%8B%A0%EB%B3%91%EC%9B%90%EC%97%90-%EA%B0%95%EC%A0%9C%EC%9E%85%EC%9B%90-%EB%8B%B9%ED%96%88%EB%8A%94%EB%8D%B0-%ED%97%A4%EC%96%B4%EC%A7%80%EC%9E%90%EA%B3%A0-%EB%AC%B8%EC%9E%90-%EB%B3%B4%EB%82%B4%EC%A3%BC%EC%8B%A4%EB%B6%84-%EA%B5%AC%ED%95%A9%EB%8B%88%EB%8B%A4-1gbwz3b64pq4/"
"당근 나눔","무료 나눔만 잽싸게 받아서 다른데에 돈 받고 판다는 소문도 있다는데 참으로 나뿐 사람이네요","계양2동","일반","1일 전","2026-05-25T06:59:51.047+00:00","0","0","","https://www.daangn.com/kr/community/%EB%8B%B9%EA%B7%BC-%EB%82%98%EB%88%94-oh6nvnqsyxg8/"
"비상🚨","약속 파토나서 당장 만날 사람 구해요 01년생 남자고 차있어서 제가 갈게요","불로동","동네친구","1일 전","2026-05-25T06:52:55.362+00:00","0","2","","https://www.daangn.com/kr/community/%EB%B9%84%EC%83%81-xph83nbjnk8u/"
"6월부터 브이짐에서 같이 운동하실분 있나요?","85년생 남자 헬린이 입니다. 친구한테 브이짐 추천받았는데, 시설과 사람들에 압도당했네요 ㅠ.ㅠ 남녀노소상관없고, 전 주 6일 18~20시에 운동할듯 합니다. 파트너 운동까진 부담되고, 같이 목표설정하며 으쌰으쌰했으면 좋겠습니다.#브이짐 #헬스 #운동","풍무동","취미","1일 전","2026-05-25T06:46:25.836+00:00","1","2","","https://www.daangn.com/kr/community/6%EC%9B%94%EB%B6%80%ED%84%B0-%EB%B8%8C%EC%9D%B4%EC%A7%90%EC%97%90%EC%84%9C-%EA%B0%99%EC%9D%B4-%EC%9A%B4%EB%8F%99%ED%95%98%EC%8B%A4%EB%B6%84-%EC%9E%88%EB%82%98%EC%9A%94-ib9tdkbves56/"
"전기자전거 대여 가능한곳 있나요??","인천으로 대여 샵 알아보니 퀵이나 용달 불러야 가능하더라구요 ㅠㅠ 전기자전거 구매하기 전에 한달정도 타보고 구매결정하려고 하는데 마전역. 검단사거리 근처에 한달 혹은 단기 대여 가능한 곳 있나요??? 개인끼리도 단기대여한다는데 혹시 아시는정보 있으면 알려주세요 ㅠㅠ","검단동","생활/편의","1일 전","2026-05-25T06:41:39.145+00:00","0","0","","https://www.daangn.com/kr/community/%EC%A0%84%EA%B8%B0%EC%9E%90%EC%A0%84%EA%B1%B0-%EB%8C%80%EC%97%AC-%EA%B0%80%EB%8A%A5%ED%95%9C%EA%B3%B3-%EC%9E%88%EB%82%98%EC%9A%94-wfujdccx8t3h/"
"세탁할때 검은옷 과 흰옷 있을때","여러분은 따로 세탁하시나요? 아니면 같이 세탁하시나요?","연희동","일반","1일 전","2026-05-25T06:40:05.032+00:00","0","1","","https://www.daangn.com/kr/community/%EC%84%B8%ED%83%81%ED%95%A0%EB%95%8C-%EA%B2%80%EC%9D%80%EC%98%B7-%EA%B3%BC-%ED%9D%B0%EC%98%B7-%EC%9E%88%EC%9D%84%EB%95%8C-86juo7rc3ayi/"
"23살인데 너무 심심해요 할만한거 없을까요? ㅠ","놀아주세요 ! ㅠㅠ","검암동","일반","1일 전","2026-05-25T06:25:52.038+00:00","0","5","","https://www.daangn.com/kr/community/23%EC%82%B4%EC%9D%B8%EB%8D%B0-%EB%84%88%EB%AC%B4-%EC%8B%AC%EC%8B%AC%ED%95%B4%EC%9A%94-%ED%95%A0%EB%A7%8C%ED%95%9C%EA%B1%B0-%EC%97%86%EC%9D%84%EA%B9%8C%EC%9A%94-9d8wnseuubmp/"
"찾아주세요","아라역 근처 송도만두&모빌 ~ 다이소~한신더휴~이편한세상~아라고정문~해든초 까지 자전거도로에서. ~검정색 가방 분실 했어요(코스알엑스글씨가 새겨짐) 가방안에는 처방 받은 약과 안경이 들어 있어요~습득하셨거나 보신분은 쳇 주세요","아라동","분실/실종","1일 전","2026-05-25T06:14:24.177+00:00","0","0","","https://www.daangn.com/kr/community/%EC%B0%BE%EC%95%84%EC%A3%BC%EC%84%B8%EC%9A%94-sj9c3osmyzxx/"
"동물병원","원당초근처로 이사왔습니다 지난번살던 동네에서는 동물병원에 평소때 그냥방문해도 강아지 위생미용 발톱정리ㆍ똥꼬짜줌등 써비스로 해줬는데 원당은 그런곳 없을까요? 심장사상충도 접종하려 갈예정입니다 과잉진료없고 괜찮은 동물병원 추천해 주세요","당하동","반려동물","1일 전","2026-05-25T06:13:27.510+00:00","0","1","","https://www.daangn.com/kr/community/%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90-7ez3xcetj47j/"
"무료로 타로 보실 분?","타로 7년차구요. 타로 무료로 봐줍니당 챗주세요!","원당동","일반","1일 전","2026-05-25T06:09:36.136+00:00","0","8","","https://www.daangn.com/kr/community/%EB%AC%B4%EB%A3%8C%EB%A1%9C-%ED%83%80%EB%A1%9C-%EB%B3%B4%EC%8B%A4-%EB%B6%84-4nywjnsrjtqy/"
"강아지잃어버리시분","강아지잃어버리시분?","당하동","일반","1일 전","2026-05-25T06:03:30.463+00:00","1","1","https://community-api-cdn.kr.karrotmarket.com/v1/resource/images/load?id=kr-community%232058791005536870400","https://www.daangn.com/kr/community/%EA%B0%95%EC%95%84%EC%A7%80%EC%9E%83%EC%96%B4%EB%B2%84%EB%A6%AC%EC%8B%9C%EB%B6%84-w71chpo82x1e/"
"연희동 아띠헤어 관련 아시는 분 계실까요?","연세병원 근처에 있던 미용실 아띠헤어가 다른 미용실로 바뀌었던데 .. 혹시 그 사장님이 다른 곳으로 이전하신건지 궁금해요 ㅠ 소식 아시는 분 계실까요? 몇 년을 다녔던 곳인데 가려다 바뀌어서 속상합니다 🥺","공촌동","일반","1일 전","2026-05-25T06:02:46.097+00:00","0","1","","https://www.daangn.com/kr/community/%EC%97%B0%ED%9D%AC%EB%8F%99-%EC%95%84%EB%9D%A0%ED%97%A4%EC%96%B4-%EA%B4%80%EB%A0%A8-%EC%95%84%EC%8B%9C%EB%8A%94-%EB%B6%84-%EA%B3%84%EC%8B%A4%EA%B9%8C%EC%9A%94-nhm432b8h4s1/"
"왕길초에서 캐치볼 하실분?","캐치볼 하실분 계실까요!?","검단동","운동","1일 전","2026-05-25T06:00:14.827+00:00","0","0","","https://www.daangn.com/kr/community/%EC%99%95%EA%B8%B8%EC%B4%88%EC%97%90%EC%84%9C-%EC%BA%90%EC%B9%98%EB%B3%BC-%ED%95%98%EC%8B%A4%EB%B6%84-xve75wy87brg/"
"선거유세 개 시끄럽네요","선거하고 투표하는거 알겠는데 내가 아침부터 밤까지 쾌걸근육맨이랑 아모르파티 왜 하루종일 들어야하는지? 사거리라서 지들은 정해진 시간에 한번 하고 가겠지만 모든 후보 다 들러 가면 여기 사람은 아침부터 저녁까지 끊기지 않는데 소리 줄여달라니까 아 소리가 너무 크나요? 줄일게요 하고서 마이크 키고 유세하고이ㅛ네.뭐라하는지고 안들리는거 사람 많은 곳 찾아서 다니는거 알겠는데 사람 존나 많아서 길도 좁은데 판떼기 들고 길막 쳐하고 유모차 지나가는데도 지들끼리 신나서 나오지고않고 공략 백날 좋아봐야 하는 꼬라지 뽑고싶지도않고 아 정신병걸리겠네 진짜 반박시 님들 좋아하는 당 있는걸로 알고 니들 말 다 맞음","당하동","일반","1일 전","2026-05-25T05:53:50.219+00:00","4","5","","https://www.daangn.com/kr/community/%EC%84%A0%EA%B1%B0%EC%9C%A0%EC%84%B8-%EA%B0%9C-%EC%8B%9C%EB%81%84%EB%9F%BD%EB%84%A4%EC%9A%94-p1789313mjrm/"
"버즈 FE 화이트 분실했어요...","일주일만에 2개를 잃어버렸는데 찾아주시면 사례금드리겠습니다...ㅠㅠ 둘다 화이트이고 하나는 투명케이스에 오른쪽만 들어있고 하나는 붕어빵케이스에요...","운양동","일반","1일 전","2026-05-25T05:52:19.310+00:00","0","0","","https://www.daangn.com/kr/community/%EB%B2%84%EC%A6%88-fe-%ED%99%94%EC%9D%B4%ED%8A%B8-%EB%B6%84%EC%8B%A4%ED%96%88%EC%96%B4%EC%9A%94-4b8efh875yvq/"
"아 드럽게 시끄럽네","낮잠자다가 2번이나깻네 ㅡㅡ 북치고 쇼하네","계산4동","일반","1일 전","2026-05-25T05:50:54.938+00:00","3","10","","https://www.daangn.com/kr/community/%EC%95%84-%EB%93%9C%EB%9F%BD%EA%B2%8C-%EC%8B%9C%EB%81%84%EB%9F%BD%EB%84%A4-d6ae558636ie/"
"차키주우신분","탑골병원근근방에서잊어버린듯한데요ㅠ 현대스마트키구요검정원숭이달려있어요 습득하신분연락부탁드립니다","불로대곡동","분실/실종","1일 전","2026-05-25T05:43:30.910+00:00","0","0","","https://www.daangn.com/kr/community/%EC%B0%A8%ED%82%A4%EC%A3%BC%EC%9A%B0%EC%8B%A0%EB%B6%84-ks85ms9wcva8/"
"풍무동 cgv 건물에 무인옷가게 생겼네요","가족이랑 군체보러왔다가 1층에 여성 무인옷가게 생겨서 구경하고왔어요~ 소재도 좋고 금액도 괜찮더라고요 ㅎㅎ","풍무동","생활/편의","1일 전","2026-05-25T05:07:03.764+00:00","1","2","https://community-api-cdn.kr.karrotmarket.com/v1/resource/images/load?id=kr-community%232058776339772702720","https://www.daangn.com/kr/community/%ED%92%8D%EB%AC%B4%EB%8F%99-cgv-%EA%B1%B4%EB%AC%BC%EC%97%90-%EB%AC%B4%EC%9D%B8%EC%98%B7%EA%B0%80%EA%B2%8C-%EC%83%9D%EA%B2%BC%EB%84%A4%EC%9A%94-ks1j17hpzr9d/"
"풍무동 성인 외국어회화 학원 or 모임 (language exchange)","지방에서 주말부부하다가 풍무동으로 복귀했더니 시간이 남네요. 과외는 지루할 것 같아서 싫고.. 평일 밤이나 주말에 영어회화 학원이나 모임이 있을까요. 전공이 국문과다보니 언어교환도 가능하고, 주재원 생활도 했었지만 네이티브를 상대한적은 없어서 영어가 유창하진 않습니다. 독서모임같은 것도 좋고.. 심심합니다 (__) #영어 #독서 #영어회화 #독서모임 #풍무동 #모임","풍무동","취미","1일 전","2026-05-25T04:45:09.271+00:00","1","1","","https://www.daangn.com/kr/community/%ED%92%8D%EB%AC%B4%EB%8F%99-%EC%84%B1%EC%9D%B8-%EC%99%B8%EA%B5%AD%EC%96%B4%ED%9A%8C%ED%99%94-%ED%95%99%EC%9B%90-or-%EB%AA%A8%EC%9E%84-language-exchange-yy2pckzmrw3q/"
"걸포 동네친구","걸포동 거주 30대 초반 남성입니다! 가끔가다 야식이나 산책 정도 가볍게 볼 동네 친구분 계실까요~? 동네에 아는 지인이 없어서 글 올려봅니다~ 술 담배는 하지 않습니다!","김포본동","동네친구","1일 전","2026-05-25T04:14:23.204+00:00","0","1","","https://www.daangn.com/kr/community/%EA%B1%B8%ED%8F%AC-%EB%8F%99%EB%84%A4%EC%B9%9C%EA%B5%AC-anmnuuj4kbb1/"
"무단투기 근절 불편 해소","#효성1동#효성2동#우리동네#생활체육","효성1동","일반","1일 전","2026-05-25T03:53:31.231+00:00","0","0","","https://www.daangn.com/kr/community/%EB%AC%B4%EB%8B%A8%ED%88%AC%EA%B8%B0-%EA%B7%BC%EC%A0%88-%EB%B6%88%ED%8E%B8-%ED%95%B4%EC%86%8C-qwoka5me558u/"
"같이 재미있게 놀 동네칭구 구해용..!","재미있게 같이 얘기하며 놀 분 구합니당! 제가 22살(05년생)이라 20대 초중반이셨음 좋겠구(20대 후반까진 괜찮아용..!)성별은 상관없어용..! 제가 장기동에 살아서 장기동이나 장기동 근처 동네에 살고 계신 분이었음 좋을 것 같아요! ㅎㅎ (김포에만 살고 계시면 괜찮아용! ㅎㅎ) 저랑 친해지고 싶은 분들은 밑에 편하게 댓글 남겨 주세여! 그럼 제가 챗 걸게여..!","장기동","동네친구","1일 전","2026-05-25T03:23:40.613+00:00","2","2","","https://www.daangn.com/kr/community/%EA%B0%99%EC%9D%B4-%EC%9E%AC%EB%AF%B8%EC%9E%88%EA%B2%8C-%EB%86%80-%EB%8F%99%EB%84%A4%EC%B9%AD%EA%B5%AC-%EA%B5%AC%ED%95%B4%EC%9A%A9-7s11sr9ouvai/"
