title,body,neighborhood,category,time,datetime,likeCount,commentCount,image,url
"바퀴벟레 잡아주세요ㅜㅜ","집현관문 앞에 바퀴벌레가 있어서 들어갈수가 없어요ㅜㅜ 2만원 바로 계좌로 보내드릴테니까 잡아주세요ㅜㅜ","양촌읍","일반","약 12시간 전","2026-05-25T15:45:43.208+00:00","0","1","","https://www.daangn.com/kr/community/%EB%B0%94%ED%80%B4%EB%B2%9F%EB%A0%88-%EC%9E%A1%EC%95%84%EC%A3%BC%EC%84%B8%EC%9A%94-jb6ou7xt5zrk/"
"서든어택 관심 많으신 분","요번주 토요일에 제가 응원하는 팀이 서울 프릭업 스튜디오에서 경기하는데 직관 가실 분 계신가요 남여 상관 x","구래동","일반","약 12시간 전","2026-05-25T15:42:54.078+00:00","0","0","","https://www.daangn.com/kr/community/%EC%84%9C%EB%93%A0%EC%96%B4%ED%83%9D-%EA%B4%80%EC%8B%AC-%EB%A7%8E%EC%9C%BC%EC%8B%A0-%EB%B6%84-qnkbuavqmg38/"
"옵치하실분","지금 옵치하실분 있나요? 22살 남자입니다","구래동","동네친구","약 12시간 전","2026-05-25T15:21:45.213+00:00","0","0","","https://www.daangn.com/kr/community/%EC%98%B5%EC%B9%98%ED%95%98%EC%8B%A4%EB%B6%84-p5cxy7gvxj1n/"
"당근 커뮤니티","다들 보통 언제 들어와서 구경하시나요?? 저는 주변에 큰 소리 나거나 연기날 때 한 번씩 들어와서 보는데 ㅋㅋ 다른 분들은 어떠신지 궁금해요!!","가좌동","일반","약 13시간 전","2026-05-25T15:18:22.999+00:00","0","1","","https://www.daangn.com/kr/community/%EB%8B%B9%EA%B7%BC-%EC%BB%A4%EB%AE%A4%EB%8B%88%ED%8B%B0-h1jrdgryiu7j/"
"챔스 결승 펍","이번주 토요일에 챔스 결승 중계 해주는 펍 있을까요? 김포나 근처로~~ #아스날#PSG#챔스결승","구래동","일반","약 13시간 전","2026-05-25T15:08:26.516+00:00","0","1","","https://www.daangn.com/kr/community/%EC%B1%94%EC%8A%A4-%EA%B2%B0%EC%8A%B9-%ED%8E%8D-hc4y4zrtmrd3/"
"마산동 갔다가 웬 미친여자한테 당했네요..","반도유보라에 당근 하러 갔다가 자기 유부녀인데 같이 살자고 갑자기 다가와서 팔목잡고 너도 똑같은 새X라고 욕 퍼붓고.. 도와달라고 소리쳐서 간신히 빠져나왔어요.. 핑크색 잠옷? 입고 있었던걸로 기억하는데 반도유보라 사시는 분들 조심하세요..","마산동","동네사건사고","약 13시간 전","2026-05-25T14:47:27.256+00:00","1","10","","https://www.daangn.com/kr/community/%EB%A7%88%EC%82%B0%EB%8F%99-%EA%B0%94%EB%8B%A4%EA%B0%80-%EC%9B%AC-%EB%AF%B8%EC%B9%9C%EC%97%AC%EC%9E%90%ED%95%9C%ED%85%8C-%EB%8B%B9%ED%96%88%EB%84%A4%EC%9A%94-nikesc6v7bjw/"
"구래 초보자 런닝코스 추천","안녕하세요 구래에 이사온지 얼마 안되어서 주변에 뭐가 있는질 잘 모릅니다..! 런닝을 최근에 시작하게되면서 현재 호수공원쪽에서만 돌고있는데 초보자가 뛰기 좋은 코스 아시는곳이 있으시다면 추천 부탁드려요! 오후 8시 이후에 주로 뜁니다!","구래동","일반","약 13시간 전","2026-05-25T14:44:22.479+00:00","0","1","","https://www.daangn.com/kr/community/%EA%B5%AC%EB%9E%98-%EC%B4%88%EB%B3%B4%EC%9E%90-%EB%9F%B0%EB%8B%9D%EC%BD%94%EC%8A%A4-%EC%B6%94%EC%B2%9C-w92wz8cd235e/"
"킥보드 분실했는데..","혹시 장기 상가나 청송마을쪽에 이 킥보드 보신분있을까요? ㅠㅠ","장기동","일반","약 13시간 전","2026-05-25T14:37:07.940+00:00","0","0","https://community-api-cdn.kr.karrotmarket.com/v1/resource/images/load?id=kr-community%232058920295977648128","https://www.daangn.com/kr/community/%ED%82%A5%EB%B3%B4%EB%93%9C-%EB%B6%84%EC%8B%A4%ED%96%88%EB%8A%94%EB%8D%B0-bqwpoepi337t/"
"영어권 외국인 친구를 구합니다","서로 언어 공부 해요","운양동","생활/편의","약 13시간 전","2026-05-25T14:36:50.959+00:00","0","1","","https://www.daangn.com/kr/community/%EC%98%81%EC%96%B4%EA%B6%8C-%EC%99%B8%EA%B5%AD%EC%9D%B8-%EC%B9%9C%EA%B5%AC%EB%A5%BC-%EA%B5%AC%ED%95%A9%EB%8B%88%EB%8B%A4-64u2yhejgi37/"
"친구+언어교환","안녕하세요~~장기동에 살고있어요~언어 교환친구 만들고싶어요~anyone who want to do language exchange~","장기동","일반","약 13시간 전","2026-05-25T14:23:04.263+00:00","0","5","","https://www.daangn.com/kr/community/%EC%B9%9C%EA%B5%AC-%EC%96%B8%EC%96%B4%EA%B5%90%ED%99%98-4xzmozguqfes/"
"능내공원 쓰레기 심각합니다","다같이 사용하는 공용시설인데 중,고등학생들이 와서 즐겁게 놀고 쓰레기는 다 버리고 가네요... 하루 이틀 쌓인 쓰레기가 아닙니다. 이 글을 보시는 인근 학부모님들 공원에 쓰레기 버리지말고 가져오라고 교육해주세요. 이 글은 보시는 공원녹지과는 공원 내에 쓰레기통을 만들어주시거나 경고글 부착해주세요. 함께 쓰는 공원 함께 배려합시다.","마전동","동네사건사고","약 14시간 전","2026-05-25T14:07:21.245+00:00","1","6","https://community-api-cdn.kr.karrotmarket.com/v1/resource/images/load?id=kr-community%232058912000998002688","https://www.daangn.com/kr/community/%EB%8A%A5%EB%82%B4%EA%B3%B5%EC%9B%90-%EC%93%B0%EB%A0%88%EA%B8%B0-%EC%8B%AC%EA%B0%81%ED%95%A9%EB%8B%88%EB%8B%A4-hv3ysdw1y2jj/"
"베이시스트 모십니다~~^^","토요일 저녁 7시30분에 풍무동에서 초보밴드 합주 모임이 있습니다. 베이스 연주자분을 모시오니 관심잇으신 분 께서는 개인톡 주세요~~~","당하동","일반","약 14시간 전","2026-05-25T14:06:38.964+00:00","0","0","","https://www.daangn.com/kr/community/%EB%B2%A0%EC%9D%B4%EC%8B%9C%EC%8A%A4%ED%8A%B8-%EB%AA%A8%EC%8B%AD%EB%8B%88%EB%8B%A4-aw142qajxxhr/"
"인천 서구 동물병원추천부탁드려요...","인천쪽 (검단신도시쪽이면 더 좋음) 과잉없고 양심적이고 실력 좋은 동물병원 추천해주실수있나요? 여러군데를 가봐도 정착한 믿을만한곳이없네요 ㅠㅠ 슬개골 수술 잘하는곳 추천해주시면 감사하겠습니다,,,,... #동물병원#추천#동물병원#인천","원당동","일반","약 14시간 전","2026-05-25T13:47:11.930+00:00","0","1","","https://www.daangn.com/kr/community/%EC%9D%B8%EC%B2%9C-%EC%84%9C%EA%B5%AC-%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90%EC%B6%94%EC%B2%9C%EB%B6%80%ED%83%81%EB%93%9C%EB%A0%A4%EC%9A%94-p6pej62teqte/"
"요즘 당근인들 인사를 왜케 열심히하시는 건가요","근래 오는 챗중에 70프로 이상이 인사만하고 답장을 안합니다,, 왜 이런 현상이 일어나는 걸까요 ×_× 이게 진짜 현상이라는 단어를 사용할 수 있을만큼 공통점도 있는게 정말 한 분도 빠짐없이 안녕하세요 뒤에 임티를 붙입니다 😃😁☺️ 이런거요,, 아니 인사의 형태라도 다르면 그려러니 하겠는데 어떻게 짠거마냥 다 똑같을 수가 있냐구요ㅠㅠㅠㅠㅋㅋㅋㅋㅋ 무슨 8번출구 게임같이 오타 있는지 찾거나 이분은 임티 뭐쓰나 찾고있어욬ㅋㅋ,,, 더 웃긴건 오타난 분이 한 명도 없는게,, 의미부여라면 뭐든하지만 그래도 좀 소름끼치잖아요ㅋㅋ큐ㅠ 뭐 요즘 챌린지하나요..? 차라리 인사하기 챌린지였으면 제가 기쁘게 받아드릴텐데 요즘 계속 구매문의도 아니고 인사만하니까 힘이빠지네요ㅋㅋ큐ㅠㅠㅠ,, 여러분도 그러신가요..? 아니면 당근이 절 상대로 몰카를 하는 건가요,,, 차라리 몰카라고 해줬으면 좋겠어욘 ㅎㅎ,,","아라동","고민/사연","약 14시간 전","2026-05-25T13:45:55.921+00:00","0","1","","https://www.daangn.com/kr/community/%EC%9A%94%EC%A6%98-%EB%8B%B9%EA%B7%BC%EC%9D%B8%EB%93%A4-%EC%9D%B8%EC%82%AC%EB%A5%BC-%EC%99%9C%EC%BC%80-%EC%97%B4%EC%8B%AC%ED%9E%88%ED%95%98%EC%8B%9C%EB%8A%94-%EA%B1%B4%EA%B0%80%EC%9A%94-ytdfm6rt5zkh/"
"가방끈수선","김포에서 가방끈 수선하는집이 어디있을까요?","풍무동","생활/편의","약 14시간 전","2026-05-25T13:25:50.043+00:00","0","2","","https://www.daangn.com/kr/community/%EA%B0%80%EB%B0%A9%EB%81%88%EC%88%98%EC%84%A0-ypybsbqvrmk9/"
"재능기부로 홈페이지 무료로 만들어드립니다!(2분)","안녕하십니까.😁 현재 1인 홈페이지 제작자입니다. 포트폴리오 추가를 위해 원하시는분을 모집합니다! 지난번 빠르게 마감되기도 하였고, 더욱 사장님들 도움을 드리고자 합니다! -이제 막 창업하여 제대로 된 홈페이지가 필요하신 분 -홈페이지 제작 비용이 부담스러워 망설이고 계셨던 분 -사업에 진심이셔서 홈페이지와 함께 오래 성장하실 분 -소통이 잘 되시는 분 -구성: 메인 + 서브 3페이지 (또는 원페이지) -특징: PC/모바일 최적화 반응형 웹 -자료: 준비된 자료가 있으면 좋지만 없어도 괜찮습니다. 준비가 되어 있으면 더욱 빠르게 제작 됩니다! 언제든지 문의 해주세요! 댓글이나 당근 채팅 편하게 문의 주세요! 무료니까 한 번 해볼까? 하는 가벼운 마음보다는 이 홈페이지를 통해 사업을 키워나가실 진정성 있는 대표님이면 좋겠습니다. 저는 대표님들의 사업이 제 사업처럼 집중하여 대충 만들어 드리는 일은 없고 정성을 다해 만들어 드릴 예정입니다! 감사합니다 😊","불로동","생활/편의","약 14시간 전","2026-05-25T13:22:48.433+00:00","0","0","","https://www.daangn.com/kr/community/%EC%9E%AC%EB%8A%A5%EA%B8%B0%EB%B6%80%EB%A1%9C-%ED%99%88%ED%8E%98%EC%9D%B4%EC%A7%80-%EB%AC%B4%EB%A3%8C%EB%A1%9C-%EB%A7%8C%EB%93%A4%EC%96%B4%EB%93%9C%EB%A6%BD%EB%8B%88%EB%8B%A4-2%EB%B6%84-z9okeo922s4f/"
"구피가 넘 많아져서 고민이에요ㅠ","성어 두마리만 분양하고 싶은데 방법 알고 계신분 있으실까요?","운양동","일반","약 15시간 전","2026-05-25T13:19:31.886+00:00","1","1","","https://www.daangn.com/kr/community/%EA%B5%AC%ED%94%BC%EA%B0%80-%EB%84%98-%EB%A7%8E%EC%95%84%EC%A0%B8%EC%84%9C-%EA%B3%A0%EB%AF%BC%EC%9D%B4%EC%97%90%EC%9A%94-1bg2rg6u3th8/"
"걸포동 손가방분실 휴대폰 찾습니다","걸포동 한강메트로자이 2단지 211동로 뜨네요 분실폰 찾습니다 갤럭시s26 핑크색 케이스 손가방분실입니다","김포본동","일반","약 15시간 전","2026-05-25T13:03:43.758+00:00","0","0","https://community-api-cdn.kr.karrotmarket.com/v1/resource/images/load?id=kr-community%232058896610466385920","https://www.daangn.com/kr/community/%EA%B1%B8%ED%8F%AC%EB%8F%99-%EC%86%90%EA%B0%80%EB%B0%A9%EB%B6%84%EC%8B%A4-%ED%9C%B4%EB%8C%80%ED%8F%B0-%EC%B0%BE%EC%8A%B5%EB%8B%88%EB%8B%A4-uobrnsjyhtvj/"
"엘코어 에어컨 언제부터 가능한지 아시는분..","ㅠㅠㅠ 덥네요 ㅠ 작은 방 들어가면 땀이...ㅠ 이제 6월 초여름인데 설마 에어컨 못키게 하지는 않겠죠..?!","구래동","일반","약 15시간 전","2026-05-25T12:56:21.723+00:00","0","1","","https://www.daangn.com/kr/community/%EC%97%98%EC%BD%94%EC%96%B4-%EC%97%90%EC%96%B4%EC%BB%A8-%EC%96%B8%EC%A0%9C%EB%B6%80%ED%84%B0-%EA%B0%80%EB%8A%A5%ED%95%9C%EC%A7%80-%EC%95%84%EC%8B%9C%EB%8A%94%EB%B6%84-wb8m6uwn2t8s/"
"중고핸드폰","요즘 당근에 중고핸드폰이 많이 올라와 있네요. 갤럭시노트 시리즈 좋아하는데 사도 괜찮을까요?","당하동","고민/사연","약 15시간 전","2026-05-25T12:51:27.685+00:00","0","0","","https://www.daangn.com/kr/community/%EC%A4%91%EA%B3%A0%ED%95%B8%EB%93%9C%ED%8F%B0-mwbd9vzwzrho/"
"성악•뮤지컬•가요 중창단 모임 함께하실 분 계실까요?🎵","안녕하세요~ 인천 청라/검단 사시는 분들 중 소규모로 중창 모임 함께하고 싶으신 분들을 찾습니다!🙌🏻 월 1-2회 토요일 오전에 모여 각자 좋아하는 노래 부르면서 레슨도 받고, 중창연습 하면서 아름다운 하모니를 만들어나가는 중창단 모임입니다! 현재 20대부터 60대까지 계시고 따뜻하고 훈훈한 분위기의 모임이니 부담없이 편안한 마음으로 오셔도 괜찮습니다! 올해 하반기에 창단공연도 올릴 예정이랍니다! 창립멤버가 되어 함께 공연을 만들어가는 과정을 즐길 분들을 기다립니다! [청라/검단]성악•뮤지컬 보컬 취미반🎵 모임에 초대했어요💌 https://daangn.com/kr/share/community/ref/invite-group/95L1dt9yrc","아라동","취미","약 15시간 전","2026-05-25T12:44:12.179+00:00","1","0","","https://www.daangn.com/kr/community/%EC%84%B1%EC%95%85-%EB%AE%A4%EC%A7%80%EC%BB%AC-%EA%B0%80%EC%9A%94-%EC%A4%91%EC%B0%BD%EB%8B%A8-%EB%AA%A8%EC%9E%84-%ED%95%A8%EA%BB%98%ED%95%98%EC%8B%A4-%EB%B6%84-%EA%B3%84%EC%8B%A4%EA%B9%8C%EC%9A%94-934fijhrzu98/"
"김포나 일산쪽에 무선 청소기 배터리 교체하는곳 아시는분?","인터넷 찾아봐도 김포쪽은 안나오네요.. 무선 청소기 배터리 교체하는곳 아시는분~?","운양동","생활/편의","약 15시간 전","2026-05-25T12:28:33.346+00:00","1","1","","https://www.daangn.com/kr/community/%EA%B9%80%ED%8F%AC%EB%82%98-%EC%9D%BC%EC%82%B0%EC%AA%BD%EC%97%90-%EB%AC%B4%EC%84%A0-%EC%B2%AD%EC%86%8C%EA%B8%B0-%EB%B0%B0%ED%84%B0%EB%A6%AC-%EA%B5%90%EC%B2%B4%ED%95%98%EB%8A%94%EA%B3%B3-%EC%95%84%EC%8B%9C%EB%8A%94%EB%B6%84-yg1vp25ifyq4/"
